Transaction_ID,User_ID,Transaction_Amount,Transaction_Type,Date,Account_Balance,Device_Type,Location,Merchant_Category,Previous_Fraudulent_Activity,Daily_Transaction_Count,Card_Type,Card_Age,Fraud_Label,Txn_to_Balance_Pct,Amount_Zscore_User
1000180,15011,18.9,ATM Withdrawal,2025-01-02 07:16:31.819836396,81085.76,Tablet,Sydney,Restaurants,0,11,Mastercard,198,0,0.0233,-0.6132
1000181,19381,25.24,ATM Withdrawal,2025-01-02 07:27:00.824416488,56625.29,Laptop,London,Electronics,0,5,Discover,28,0,0.0446,-0.959
1000182,11524,88.52,POS,2025-01-02 07:37:29.828996579,28160.06,Laptop,London,Restaurants,0,8,Mastercard,101,0,0.3143,1.4068
1000183,14974,42.86,Online,2025-01-02 07:47:58.833576671,38833.94,Mobile,Sydney,Restaurants,0,9,Discover,223,0,0.1104,-0.5563
1000184,16964,132.89,Bank Transfer,2025-01-02 07:58:27.838156763,69771.59,Laptop,London,Groceries,0,3,Discover,73,0,0.1905,1.8005
1000185,14957,70.01,POS,2025-01-02 08:08:56.842736854,51420.52,Mobile,Mumbai,Travel,0,10,Visa,226,0,0.1362,-0.1246
1000186,14462,57.12,Bank Transfer,2025-01-02 08:19:25.847316946,89478.77,Mobile,Mumbai,Travel,0,5,Visa,122,0,0.0638,-0.5212
1000187,11663,47.64,ATM Withdrawal,2025-01-02 08:29:54.851897037,26090.42,Mobile,Mumbai,Groceries,1,7,Discover,100,1,0.1826,0.8476
1000188,13811,69.0,Bank Transfer,2025-01-02 08:40:23.856477129,71442.88,Tablet,London,Electronics,0,7,Discover,107,0,0.0966,0.7071
1000189,12388,103.79,Online,2025-01-02 08:50:52.861057221,10111.3,Mobile,Mumbai,Electronics,0,5,Visa,166,0,1.0265,1.6436
1000190,13016,83.69,Bank Transfer,2025-01-02 09:01:21.865637312,46468.01,Tablet,New York,Clothing,1,9,Discover,75,1,0.1801,-0.0877
1000191,16838,38.92,Online,2025-01-02 09:11:50.870217404,46645.41,Tablet,Mumbai,Clothing,0,3,Discover,77,0,0.0834,-0.4921
1000192,16303,147.16,Online,2025-01-02 09:22:19.874797495,33163.71,Laptop,Mumbai,Clothing,0,9,Amex,172,0,0.4437,0.9743
1000193,16072,92.4,Online,2025-01-02 09:32:48.879377587,91948.2,Laptop,New York,Electronics,0,9,Mastercard,231,0,0.1005,-0.1187
1000194,13619,74.31,ATM Withdrawal,2025-01-02 09:43:17.883957679,66444.9,Mobile,London,Restaurants,0,7,Amex,214,0,0.1118,-0.6582
1000195,19597,58.75,POS,2025-01-02 09:53:46.888537770,12802.75,Mobile,New York,Restaurants,0,5,Visa,52,0,0.4589,0.4992
1000196,10877,81.45,Online,2025-01-02 10:04:15.893117862,15591.3,Mobile,Tokyo,Restaurants,0,6,Discover,107,0,0.5224,-0.1513
1000197,13426,12.61,Bank Transfer,2025-01-02 10:14:44.897697953,10804.73,Laptop,Tokyo,Electronics,0,18,Amex,156,0,0.1167,-1.2968
1000198,11181,66.22,ATM Withdrawal,2025-01-02 10:25:13.902278045,63641.53,Laptop,Mumbai,Clothing,0,10,Mastercard,152,0,0.1041,1.496
1000199,13390,202.79,ATM Withdrawal,2025-01-02 10:35:42.906858137,29208.25,Tablet,Tokyo,Groceries,0,8,Discover,211,0,0.6943,0.8342
1000200,19619,65.1,POS,2025-01-02 10:46:11.911438228,54029.49,Mobile,Tokyo,Restaurants,0,9,Discover,138,0,0.1205,-0.135
1000201,13663,58.37,Bank Transfer,2025-01-02 10:56:40.916018320,8693.49,Mobile,New York,Clothing,0,7,Discover,88,0,0.6714,-1.6663
1000202,19086,33.9,Bank Transfer,2025-01-02 11:07:09.920598411,98549.83,Mobile,Mumbai,Groceries,0,11,Visa,150,0,0.0344,-0.7071
1000203,14951,80.98,Bank Transfer,2025-01-02 11:17:38.925178503,19434.33,Mobile,Sydney,Groceries,0,10,Discover,169,0,0.4167,0.9923
1000204,16998,46.71,Online,2025-01-02 11:28:07.929758595,99608.39,Mobile,New York,Restaurants,1,11,Visa,57,1,0.0469,-0.3658
1000205,14575,155.62,POS,2025-01-02 11:38:36.934338686,87812.07,Laptop,Mumbai,Groceries,0,8,Discover,183,0,0.1772,0.0
1000206,12659,27.36,ATM Withdrawal,2025-01-02 11:49:05.938918778,23815.28,Tablet,London,Clothing,0,7,Discover,49,0,0.1149,-0.5273
1000207,17643,38.02,ATM Withdrawal,2025-01-02 11:59:34.943498869,38893.72,Mobile,Mumbai,Travel,0,7,Discover,214,0,0.0978,-0.5359
1000208,19692,33.76,Bank Transfer,2025-01-02 12:10:03.948078961,87358.96,Mobile,London,Restaurants,0,10,Visa,23,0,0.0386,0.9457
1000209,12636,236.91,POS,2025-01-02 12:20:32.952659053,16741.74,Mobile,Mumbai,Travel,0,4,Discover,165,0,1.4151,1.5472
1000210,17788,46.91,ATM Withdrawal,2025-01-02 12:31:01.957239144,50105.43,Mobile,Mumbai,Groceries,0,11,Amex,223,0,0.0936,-0.0196
1000211,12612,35.22,POS,2025-01-02 12:41:30.961819236,90172.86,Laptop,London,Clothing,0,9,Visa,31,0,0.0391,-0.2796
1000212,17169,10.25,Online,2025-01-02 12:51:59.966399327,67986.94,Mobile,Mumbai,Travel,0,5,Discover,71,0,0.0151,-0.7649
1000213,17891,26.34,Bank Transfer,2025-01-02 13:02:28.970979419,87615.94,Mobile,Mumbai,Groceries,0,9,Mastercard,164,0,0.0301,-0.5191
1000214,14494,83.29,ATM Withdrawal,2025-01-02 13:12:57.975559511,99101.77,Tablet,Sydney,Groceries,0,8,Visa,24,0,0.084,-0.1367
1000215,17370,83.02,Online,2025-01-02 13:23:26.980139602,68311.95,Mobile,Tokyo,Clothing,0,7,Visa,13,0,0.1215,-0.1474
1000216,12723,32.43,ATM Withdrawal,2025-01-02 13:33:55.984719694,69167.03,Mobile,Mumbai,Restaurants,0,13,Mastercard,77,0,0.0469,-0.4629
1000217,10793,33.9,Online,2025-01-02 13:44:24.989299785,51834.3,Mobile,Sydney,Groceries,0,5,Amex,200,0,0.0654,-0.5841
1000218,10964,241.75,Online,2025-01-02 13:54:53.993879877,64444.76,Mobile,Sydney,Restaurants,0,6,Discover,103,0,0.3751,1.4794
1000219,14471,472.06,POS,2025-01-02 14:05:22.998459969,62408.74,Laptop,London,Restaurants,0,8,Mastercard,173,0,0.7564,1.9891
1000220,19027,136.98,ATM Withdrawal,2025-01-02 14:15:52.003040060,24309.29,Laptop,Mumbai,Electronics,0,7,Discover,79,0,0.5635,0.8992
1000221,11276,190.08,ATM Withdrawal,2025-01-02 14:26:21.007620152,95338.33,Laptop,London,Groceries,0,8,Visa,22,0,0.1994,1.2633
1000222,14558,225.23,POS,2025-01-02 14:36:50.012200244,22389.13,Laptop,New York,Groceries,0,11,Visa,75,1,1.006,1.6558
1000223,17041,321.07,POS,2025-01-02 14:47:19.016780335,40176.92,Laptop,London,Travel,0,5,Visa,113,1,0.7991,2.6869
1000224,12024,42.88,Online,2025-01-02 14:57:48.021360427,47509.2,Mobile,Sydney,Clothing,0,4,Discover,132,0,0.0903,-0.4985
1000225,17217,27.04,Online,2025-01-02 15:08:17.025940518,61533.25,Mobile,London,Clothing,1,7,Visa,25,0,0.0439,-1.1257
1000226,13060,236.7,POS,2025-01-02 15:18:46.030520610,12806.56,Mobile,Mumbai,Travel,1,13,Discover,227,0,1.8483,1.1246
1000227,18087,25.24,Bank Transfer,2025-01-02 15:29:15.035100702,11820.31,Mobile,Tokyo,Clothing,0,10,Mastercard,97,0,0.2135,-0.7939
1000228,15793,23.98,ATM Withdrawal,2025-01-02 15:39:44.039680793,37722.84,Tablet,New York,Travel,1,6,Visa,103,1,0.0636,-0.8627
1000229,15470,24.42,POS,2025-01-02 15:50:13.044260885,85247.74,Tablet,Sydney,Groceries,0,9,Mastercard,216,0,0.0286,-1.4084
1000230,11768,49.15,Bank Transfer,2025-01-02 16:00:42.048840976,60595.38,Tablet,Sydney,Groceries,0,9,Amex,188,0,0.0811,0.4499
1000231,14633,11.16,ATM Withdrawal,2025-01-02 16:11:11.053421068,46041.41,Laptop,Sydney,Travel,0,11,Discover,192,0,0.0242,-0.9949
1000232,18567,17.35,Online,2025-01-02 16:21:40.058001160,98105.23,Tablet,Mumbai,Clothing,0,12,Discover,153,0,0.0177,-1.2595
1000233,10196,33.19,Bank Transfer,2025-01-02 16:32:09.062581251,55846.67,Mobile,Mumbai,Clothing,0,8,Mastercard,136,0,0.0594,-0.4532
1000234,17586,20.97,Online,2025-01-02 16:42:38.067161343,67441.67,Laptop,Sydney,Clothing,0,12,Mastercard,145,0,0.0311,-0.899
1000235,14928,127.73,Online,2025-01-02 16:53:07.071741434,95747.92,Mobile,Tokyo,Electronics,0,8,Mastercard,209,0,0.1334,1.7759
1000236,17195,54.89,POS,2025-01-02 17:03:36.076321526,28413.6,Mobile,Mumbai,Clothing,0,5,Amex,170,0,0.1932,-0.2686
1000237,16633,86.63,Bank Transfer,2025-01-02 17:14:05.080901618,83404.56,Laptop,Mumbai,Clothing,0,4,Visa,139,0,0.1039,-0.0083
1000238,14321,79.36,Online,2025-01-02 17:24:34.085481709,74382.46,Mobile,Tokyo,Groceries,0,6,Mastercard,162,0,0.1067,-0.0223
1000239,13087,46.27,Online,2025-01-02 17:35:03.090061801,16438.59,Tablet,Sydney,Groceries,0,7,Mastercard,211,0,0.2815,-1.0282
1000240,16274,120.36,Bank Transfer,2025-01-02 17:45:32.094641892,99870.01,Laptop,Tokyo,Electronics,0,10,Visa,216,0,0.1205,0.6924
1000241,11403,78.39,POS,2025-01-02 17:56:01.099221984,86337.76,Laptop,Tokyo,Groceries,0,9,Discover,185,0,0.0908,0.5597
1000242,15841,42.32,Bank Transfer,2025-01-02 18:06:30.103802076,74394.57,Laptop,New York,Clothing,0,2,Discover,208,0,0.0569,-0.3891
1000243,10947,14.19,Online,2025-01-02 18:16:59.108382167,70212.34,Laptop,Mumbai,Electronics,0,14,Visa,187,0,0.0202,-1.2566
1000244,16499,82.81,Online,2025-01-02 18:27:28.112962259,51249.26,Mobile,New York,Groceries,1,11,Amex,142,1,0.1616,0.9636
1000245,16288,19.9,ATM Withdrawal,2025-01-02 18:37:57.117542350,65514.56,Mobile,New York,Clothing,0,8,Visa,197,0,0.0304,-0.8714
1000246,10845,74.01,Online,2025-01-02 18:48:26.122122442,50185.96,Laptop,Sydney,Restaurants,0,11,Amex,121,0,0.1475,-1.4384
1000247,17575,58.15,Online,2025-01-02 18:58:55.126702534,84115.99,Mobile,Tokyo,Travel,0,12,Visa,169,0,0.0691,-0.5964
1000248,14159,18.39,POS,2025-01-02 19:09:24.131282625,43832.87,Mobile,Mumbai,Travel,0,5,Amex,152,0,0.042,-0.6865
1000249,17869,67.14,Online,2025-01-02 19:19:53.135862717,91377.41,Mobile,New York,Groceries,0,4,Discover,23,0,0.0735,-0.2434
1000250,10417,63.63,Bank Transfer,2025-01-02 19:30:22.140442808,51617.63,Mobile,New York,Travel,0,6,Visa,182,0,0.1233,0.8471
1000251,11795,63.81,POS,2025-01-02 19:40:51.145022900,54215.87,Mobile,New York,Electronics,0,10,Amex,175,0,0.1177,-0.7071
1000252,14940,61.41,Bank Transfer,2025-01-02 19:51:20.149602992,98642.57,Mobile,New York,Restaurants,0,8,Mastercard,71,1,0.0623,-0.6551
1000253,11883,32.4,ATM Withdrawal,2025-01-02 20:01:49.154183083,50814.37,Laptop,Mumbai,Clothing,0,8,Mastercard,197,0,0.0638,-0.4946
1000254,13299,87.64,ATM Withdrawal,2025-01-02 20:12:18.158763175,28292.62,Laptop,Tokyo,Clothing,0,5,Amex,170,0,0.3098,-0.1561
1000255,16606,31.5,Bank Transfer,2025-01-02 20:22:47.163343266,87589.43,Tablet,New York,Travel,0,9,Discover,229,0,0.036,-0.7264
1000256,11446,23.11,POS,2025-01-02 20:33:16.167923358,64846.8,Laptop,New York,Clothing,0,6,Visa,9,0,0.0356,-1.3575
1000257,16778,93.66,Bank Transfer,2025-01-02 20:43:45.172503450,47751.25,Mobile,New York,Clothing,0,6,Discover,209,0,0.1961,-0.4451
1000258,11035,115.49,Bank Transfer,2025-01-02 20:54:14.177083541,73882.11,Mobile,London,Travel,0,6,Mastercard,119,0,0.1563,0.6933
1000259,11752,88.67,Bank Transfer,2025-01-02 21:04:43.181663633,94624.26,Laptop,London,Travel,0,6,Visa,185,0,0.0937,-0.1398
1000260,15877,46.26,Online,2025-01-02 21:15:12.186243724,76289.37,Mobile,Tokyo,Electronics,0,10,Mastercard,235,0,0.0606,-0.5493
1000261,17935,11.57,ATM Withdrawal,2025-01-02 21:25:41.190823816,82428.25,Laptop,Mumbai,Travel,0,7,Amex,195,0,0.014,-1.1205
1000262,11706,178.64,ATM Withdrawal,2025-01-02 21:36:10.195403908,25201.96,Mobile,Tokyo,Electronics,0,10,Visa,120,0,0.7088,0.1425
1000263,13000,11.43,POS,2025-01-02 21:46:39.199983999,11097.62,Mobile,Mumbai,Restaurants,0,5,Discover,209,0,0.103,-0.9802
1000264,19252,87.26,POS,2025-01-02 21:57:08.204564091,98648.21,Laptop,New York,Travel,0,9,Mastercard,162,0,0.0885,0.7398
1000265,19897,295.36,Bank Transfer,2025-01-02 22:07:37.209144182,71273.44,Tablet,Mumbai,Restaurants,0,8,Visa,39,0,0.4144,2.1461
1000266,15811,61.53,Online,2025-01-02 22:18:06.213724274,10318.55,Laptop,New York,Electronics,0,8,Visa,23,0,0.5963,0.7122
1000267,14471,68.92,POS,2025-01-02 22:28:35.218304366,87134.68,Mobile,Sydney,Travel,0,6,Visa,175,0,0.0791,-0.4408
1000268,13469,73.95,Bank Transfer,2025-01-02 22:39:04.222884457,21485.72,Laptop,Mumbai,Restaurants,0,12,Mastercard,137,0,0.3442,0.6312
1000269,16125,63.98,POS,2025-01-02 22:49:33.227464549,11044.65,Mobile,London,Groceries,0,14,Discover,164,0,0.5793,-0.2135
1000270,15910,357.98,Bank Transfer,2025-01-02 23:00:02.232044640,48437.82,Mobile,New York,Clothing,0,11,Mastercard,227,0,0.7391,1.6255
1000271,12948,27.81,Bank Transfer,2025-01-02 23:10:31.236624732,27331.42,Tablet,Sydney,Groceries,0,6,Amex,156,0,0.1018,-0.7726
1000272,10229,25.15,Bank Transfer,2025-01-02 23:21:00.241204824,25294.73,Mobile,Mumbai,Travel,0,10,Mastercard,221,1,0.0994,-0.551
1000273,11515,42.01,Online,2025-01-02 23:31:29.245784915,52615.92,Laptop,Sydney,Groceries,0,7,Amex,209,0,0.0798,-1.0277
1000274,19586,219.79,Online,2025-01-02 23:41:58.250365007,65362.23,Mobile,Tokyo,Restaurants,0,3,Mastercard,82,0,0.3363,0.6234
1000275,14182,34.42,POS,2025-01-02 23:52:27.254945098,63031.19,Tablet,Tokyo,Groceries,0,6,Amex,92,0,0.0546,0.0
1000276,14824,77.03,Bank Transfer,2025-01-03 00:02:56.259525190,12164.64,Mobile,London,Groceries,0,7,Amex,78,0,0.6332,0.7865
1000277,14672,128.61,Online,2025-01-03 00:13:25.264105282,22347.29,Laptop,Sydney,Restaurants,0,6,Amex,41,0,0.5755,0.7071
1000278,17828,101.82,ATM Withdrawal,2025-01-03 00:23:54.268685373,68496.84,Mobile,Mumbai,Travel,0,12,Visa,83,0,0.1486,0.5084
1000279,10650,123.28,POS,2025-01-03 00:34:23.273265465,73880.62,Laptop,Mumbai,Restaurants,0,5,Visa,148,0,0.1669,0.7071
1000280,10828,169.76,POS,2025-01-03 00:44:52.277845556,87887.53,Mobile,London,Electronics,0,5,Visa,31,0,0.1932,1.847
1000281,12759,69.87,Bank Transfer,2025-01-03 00:55:21.282425648,51846.2,Mobile,New York,Travel,0,5,Visa,206,0,0.1348,0.2611
1000282,14867,37.88,Online,2025-01-03 01:05:50.287005740,5141.92,Laptop,Tokyo,Groceries,0,8,Mastercard,10,0,0.7367,-0.6735
1000283,16712,61.42,Online,2025-01-03 01:16:19.291585831,89912.02,Mobile,New York,Travel,0,13,Mastercard,176,0,0.0683,1.8618
1000284,14908,41.63,Online,2025-01-03 01:26:48.296165923,11341.34,Laptop,Sydney,Travel,0,9,Mastercard,1,0,0.3671,-0.4638
1000285,14412,410.44,Bank Transfer,2025-01-03 01:37:17.300746014,37056.52,Mobile,New York,Travel,0,5,Mastercard,59,0,1.1076,1.4754
1000286,19379,35.65,ATM Withdrawal,2025-01-03 01:47:46.305326106,56818.83,Mobile,Sydney,Restaurants,0,4,Mastercard,33,0,0.0627,-1.2611
1000287,11611,80.36,Online,2025-01-03 01:58:15.309906198,68841.39,Mobile,Mumbai,Travel,0,6,Visa,83,0,0.1167,-0.2336
1000288,15718,16.43,Bank Transfer,2025-01-03 02:08:44.314486289,99783.6,Mobile,Mumbai,Groceries,0,8,Mastercard,173,0,0.0165,-1.2588
1000289,15423,60.72,ATM Withdrawal,2025-01-03 02:19:13.319066381,52676.77,Mobile,London,Restaurants,0,5,Visa,6,0,0.1153,-0.589
1000290,14735,43.39,Bank Transfer,2025-01-03 02:29:42.323646472,17581.38,Mobile,Mumbai,Travel,0,7,Mastercard,234,0,0.2468,-0.554
1000291,18076,93.74,POS,2025-01-03 02:40:11.328226564,63606.19,Tablet,Mumbai,Clothing,0,11,Discover,233,1,0.1474,1.1462
1000292,12670,95.72,Online,2025-01-03 02:50:40.332806656,43427.61,Laptop,London,Clothing,0,13,Mastercard,76,0,0.2204,0.1071
1000293,19538,169.63,Online,2025-01-03 03:01:09.337386747,45037.49,Laptop,Sydney,Groceries,0,7,Amex,165,0,0.3766,0.8357
1000294,13316,159.18,POS,2025-01-03 03:11:38.341966839,15934.94,Mobile,New York,Clothing,0,8,Discover,191,0,0.9989,1.1459
1000295,15451,51.78,ATM Withdrawal,2025-01-03 03:22:07.346546930,56703.59,Mobile,London,Groceries,1,9,Mastercard,92,0,0.0913,-0.2916
1000296,15207,25.65,ATM Withdrawal,2025-01-03 03:32:36.351127022,26904.54,Mobile,Mumbai,Clothing,0,9,Discover,117,0,0.0953,-0.6577
1000297,18498,28.17,POS,2025-01-03 03:43:05.355707114,63772.28,Mobile,Mumbai,Electronics,0,10,Discover,113,0,0.0442,-0.777
1000298,14390,69.56,Online,2025-01-03 03:53:34.360287205,49908.49,Laptop,Mumbai,Electronics,0,8,Visa,47,0,0.1394,0.5386
1000299,12846,61.94,Bank Transfer,2025-01-03 04:04:03.364867297,42492.32,Tablet,New York,Electronics,0,7,Mastercard,198,0,0.1458,-0.3881
1000300,10217,67.11,ATM Withdrawal,2025-01-03 04:14:32.369447388,38966.42,Laptop,New York,Restaurants,0,6,Discover,137,0,0.1722,0.4685
1000301,13637,35.58,ATM Withdrawal,2025-01-03 04:25:01.374027480,43541.43,Laptop,Mumbai,Clothing,0,10,Discover,170,0,0.0817,-0.4767
1000302,18263,172.4,Bank Transfer,2025-01-03 04:35:30.378607572,24676.22,Tablet,Tokyo,Groceries,0,3,Amex,69,0,0.6986,0.3584
1000303,10100,16.81,POS,2025-01-03 04:45:59.383187663,17184.84,Mobile,Sydney,Clothing,0,9,Mastercard,149,0,0.0978,-0.7528
1000304,18962,34.04,ATM Withdrawal,2025-01-03 04:56:28.387767755,24069.66,Mobile,London,Groceries,0,7,Amex,151,0,0.1414,-0.7651
1000305,15429,23.06,Bank Transfer,2025-01-03 05:06:57.392347846,3423.01,Laptop,New York,Electronics,0,6,Discover,83,0,0.6737,-0.8397
1000306,11403,46.19,Bank Transfer,2025-01-03 05:17:26.396927938,45715.88,Mobile,Sydney,Travel,0,4,Discover,201,0,0.101,-0.5098
1000307,13022,148.01,POS,2025-01-03 05:27:55.401508030,56754.99,Mobile,New York,Travel,0,7,Amex,60,0,0.2608,0.6257
1000308,15541,43.37,POS,2025-01-03 05:38:24.406088121,49511.94,Mobile,New York,Groceries,1,10,Amex,39,1,0.0876,-0.1067
1000309,13157,59.22,POS,2025-01-03 05:48:53.410668213,19502.12,Mobile,Mumbai,Travel,0,6,Discover,52,0,0.3037,-0.053
1000310,11086,92.89,Online,2025-01-03 05:59:22.415248304,35771.6,Mobile,Mumbai,Travel,0,6,Mastercard,55,0,0.2597,0.2923
1000311,16660,41.75,Online,2025-01-03 06:09:51.419828396,61884.34,Mobile,London,Electronics,0,7,Amex,6,0,0.0675,-0.5282
1000312,16723,74.15,ATM Withdrawal,2025-01-03 06:20:20.424408488,17580.45,Tablet,Tokyo,Restaurants,0,10,Amex,162,0,0.4218,0.0111
1000313,11189,66.73,POS,2025-01-03 06:30:49.428988579,74064.51,Laptop,Sydney,Travel,0,12,Visa,52,0,0.0901,-0.0194
1000314,12813,22.1,ATM Withdrawal,2025-01-03 06:41:18.433568671,958.47,Tablet,New York,Clothing,0,10,Discover,26,0,2.3058,-0.582
1000315,12439,37.66,Bank Transfer,2025-01-03 06:51:47.438148762,20551.25,Laptop,Sydney,Electronics,0,9,Discover,89,0,0.1832,-0.8805
1000316,16595,72.51,POS,2025-01-03 07:02:16.442728854,24987.72,Mobile,New York,Electronics,0,11,Discover,194,0,0.2902,1.4906
1000317,17303,152.28,POS,2025-01-03 07:12:45.447308946,49397.53,Laptop,Tokyo,Travel,0,9,Visa,126,0,0.3083,0.7278
1000318,17270,152.17,POS,2025-01-03 07:23:14.451889037,88375.87,Mobile,Tokyo,Clothing,0,6,Mastercard,214,0,0.1722,1.4865
1000319,19388,291.89,Bank Transfer,2025-01-03 07:33:43.456469129,27317.78,Laptop,Tokyo,Electronics,0,9,Mastercard,25,0,1.0685,1.4505
1000320,17687,80.51,ATM Withdrawal,2025-01-03 07:44:12.461049220,23760.62,Tablet,New York,Clothing,0,10,Mastercard,126,0,0.3388,1.7346
1000321,13207,39.23,Online,2025-01-03 07:54:41.465629312,18710.57,Tablet,Sydney,Clothing,0,7,Discover,163,0,0.2097,-0.4946
1000322,11078,51.88,Online,2025-01-03 08:05:10.470209404,41827.28,Mobile,Mumbai,Restaurants,0,7,Visa,94,0,0.124,0.0327
1000323,16147,49.85,Bank Transfer,2025-01-03 08:15:39.474789495,15256.55,Laptop,Mumbai,Restaurants,1,5,Visa,64,0,0.3267,-0.6771
1000324,19161,39.4,Bank Transfer,2025-01-03 08:26:08.479369587,9976.71,Laptop,Tokyo,Groceries,0,9,Mastercard,84,0,0.3949,-0.4859
1000325,19752,74.17,Online,2025-01-03 08:36:37.483949679,53483.7,Mobile,London,Travel,0,5,Visa,224,0,0.1387,1.7034
1000326,12303,76.98,Online,2025-01-03 08:47:06.488529770,14716.76,Laptop,Mumbai,Groceries,0,5,Discover,208,0,0.5231,1.3595
1000327,12365,21.35,Bank Transfer,2025-01-03 08:57:35.493109862,11384.7,Mobile,London,Electronics,0,9,Mastercard,187,0,0.1875,-0.7071
1000328,10375,130.39,Bank Transfer,2025-01-03 09:08:04.497689953,16606.93,Mobile,New York,Groceries,0,10,Mastercard,174,0,0.7852,0.3522
1000329,11413,12.56,POS,2025-01-03 09:18:33.502270045,18134.92,Laptop,New York,Groceries,1,8,Mastercard,208,0,0.0693,-0.6756
1000330,15549,45.7,Online,2025-01-03 09:29:02.506850137,71052.84,Laptop,Mumbai,Clothing,0,11,Amex,69,0,0.0643,-0.4524
1000331,15469,136.93,POS,2025-01-03 09:39:31.511430228,75412.43,Tablet,Tokyo,Travel,1,4,Discover,117,1,0.1816,1.5554
1000332,13710,88.76,Online,2025-01-03 09:50:00.516010320,89620.97,Mobile,Tokyo,Electronics,0,10,Mastercard,106,0,0.099,-0.1985
1000333,13100,41.03,Bank Transfer,2025-01-03 10:00:29.520590411,18760.4,Laptop,Tokyo,Clothing,0,11,Mastercard,73,1,0.2187,-0.5764
1000334,18298,263.77,POS,2025-01-03 10:10:58.525170503,69969.4,Mobile,Sydney,Groceries,0,6,Discover,194,0,0.377,0.7071
1000335,14601,38.4,Online,2025-01-03 10:21:27.529750595,66896.62,Laptop,Mumbai,Electronics,0,11,Mastercard,222,0,0.0574,-0.4935
1000336,18083,11.01,Online,2025-01-03 10:31:56.534330686,6214.39,Tablet,Mumbai,Restaurants,0,10,Visa,30,0,0.1772,-0.7941
1000337,19633,78.43,Online,2025-01-03 10:42:25.538910778,84233.82,Tablet,Mumbai,Restaurants,0,11,Discover,131,0,0.0931,0.1808
1000338,13172,13.16,POS,2025-01-03 10:52:54.543490869,49076.78,Mobile,Tokyo,Electronics,0,6,Visa,42,0,0.0268,-0.9561
1000339,12028,28.07,Online,2025-01-03 11:03:23.548070961,34577.15,Mobile,New York,Restaurants,0,12,Amex,66,0,0.0812,-1.1354
1000340,19529,89.86,Online,2025-01-03 11:13:52.552651053,77562.44,Tablet,Mumbai,Clothing,0,8,Mastercard,105,0,0.1159,1.313
1000341,16349,37.76,Online,2025-01-03 11:24:21.557231144,96851.74,Mobile,Mumbai,Travel,0,7,Discover,86,0,0.039,-0.4091
1000342,12910,86.88,Bank Transfer,2025-01-03 11:34:50.561811236,42004.86,Mobile,Tokyo,Clothing,0,8,Amex,136,0,0.2068,0.0445
1000343,16219,21.62,Bank Transfer,2025-01-03 11:45:19.566391327,2258.61,Mobile,London,Electronics,0,9,Amex,54,0,0.9572,-0.8275
1000344,15151,108.5,ATM Withdrawal,2025-01-03 11:55:48.570971419,25562.49,Mobile,Sydney,Groceries,0,6,Amex,164,0,0.4245,1.2753
1000345,19056,14.12,POS,2025-01-03 12:06:17.575551511,46817.49,Laptop,New York,Clothing,0,7,Visa,217,0,0.0302,-1.0258
1000346,12560,156.79,POS,2025-01-03 12:16:46.580131602,36589.67,Mobile,Mumbai,Travel,0,5,Discover,215,0,0.4285,1.6135
1000347,19914,37.33,ATM Withdrawal,2025-01-03 12:27:15.584711694,71554.43,Laptop,London,Clothing,0,6,Amex,95,0,0.0522,-0.4168
1000348,19361,185.85,ATM Withdrawal,2025-01-03 12:37:44.589291785,71545.99,Mobile,London,Groceries,0,10,Mastercard,165,0,0.2598,2.4351
1000349,11808,27.87,POS,2025-01-03 12:48:13.593871877,78142.17,Laptop,London,Electronics,0,6,Visa,57,0,0.0357,-0.5246
1000350,11647,254.63,Bank Transfer,2025-01-03 12:58:42.598451969,52037.46,Tablet,Tokyo,Travel,0,7,Visa,9,0,0.4893,1.6325
1000351,15332,25.38,ATM Withdrawal,2025-01-03 13:09:11.603032060,40771.99,Tablet,Mumbai,Travel,0,7,Visa,28,0,0.0622,-0.6504
1000352,10450,13.0,POS,2025-01-03 13:19:40.607612152,56569.55,Mobile,London,Electronics,0,10,Visa,236,0,0.023,-1.1404
1000353,12988,56.51,Bank Transfer,2025-01-03 13:30:09.612192243,59019.53,Mobile,Sydney,Groceries,0,2,Mastercard,204,0,0.0957,-0.846
1000354,14351,146.52,ATM Withdrawal,2025-01-03 13:40:38.616772335,5502.46,Laptop,London,Electronics,0,8,Amex,90,0,2.6628,0.5598
1000355,19694,102.78,Bank Transfer,2025-01-03 13:51:07.621352427,94261.72,Mobile,Mumbai,Restaurants,0,7,Discover,176,0,0.109,-0.1357
1000356,19924,138.43,Bank Transfer,2025-01-03 14:01:36.625932518,27370.55,Mobile,New York,Travel,0,9,Visa,122,0,0.5058,1.7986
1000357,11516,104.42,POS,2025-01-03 14:12:05.630512610,76655.59,Laptop,New York,Groceries,0,8,Amex,159,0,0.1362,1.0301
1000358,18917,28.33,Online,2025-01-03 14:22:34.635092701,55735.57,Mobile,Mumbai,Travel,0,12,Amex,237,0,0.0508,-1.3464
